,age,c_charge_degree,score_text,sex,priors_count,African-American,Asian,Caucasian,Hispanic,Native American,Other
2269,36,0,1,1,6,1,0,0,0,0,0
2270,22,0,1,1,0,1,0,0,0,0,0
2271,28,0,1,1,2,1,0,0,0,0,0
2272,37,1,1,1,3,1,0,0,0,0,0
2273,52,1,1,0,0,0,0,1,0,0,0
2274,26,0,1,1,0,0,0,1,0,0,0
2275,28,0,1,1,4,0,0,1,0,0,0
2276,33,0,1,0,2,0,0,1,0,0,0
2277,23,0,1,1,3,0,0,1,0,0,0
2278,31,1,1,1,3,0,0,1,0,0,0
2279,55,1,1,0,0,0,0,1,0,0,0
2280,24,0,1,1,3,0,0,1,0,0,0
2281,37,1,1,1,2,1,0,0,0,0,0
2282,41,0,1,1,0,1,0,0,0,0,0
2283,26,1,1,1,0,0,0,1,0,0,0
2284,41,0,1,1,13,1,0,0,0,0,0
2285,33,0,1,1,6,1,0,0,0,0,0
2286,47,1,1,1,0,0,0,0,1,0,0
2287,23,0,1,1,0,1,0,0,0,0,0
2288,27,0,1,1,1,0,0,1,0,0,0
2289,24,0,1,1,0,0,0,1,0,0,0
2290,30,0,0,1,10,1,0,0,0,0,0
2291,55,0,1,1,1,0,0,1,0,0,0
2292,26,1,0,1,13,1,0,0,0,0,0
2293,35,0,1,1,0,1,0,0,0,0,0
2294,20,1,1,1,1,1,0,0,0,0,0
2295,24,1,0,1,3,0,0,1,0,0,0
2296,31,1,0,1,8,1,0,0,0,0,0
2297,55,0,1,1,0,1,0,0,0,0,0
2298,33,0,0,1,7,0,0,1,0,0,0
2299,44,0,1,1,6,0,0,1,0,0,0
2300,41,0,0,1,25,1,0,0,0,0,0
2301,56,1,0,1,9,1,0,0,0,0,0
2302,21,0,1,1,1,1,0,0,0,0,0
2303,48,1,1,0,1,0,0,1,0,0,0
2304,56,0,1,1,7,0,0,1,0,0,0
2305,39,1,1,1,2,0,0,1,0,0,0
2306,31,0,1,1,0,0,0,0,1,0,0
2307,25,0,1,0,0,0,0,1,0,0,0
2308,28,0,1,0,3,1,0,0,0,0,0
2309,30,0,1,1,0,1,0,0,0,0,0
2310,19,1,0,0,0,1,0,0,0,0,0
2311,20,1,1,1,0,1,0,0,0,0,0
2312,57,0,1,1,0,0,0,1,0,0,0
2313,51,1,1,1,8,1,0,0,0,0,0
2314,27,0,1,1,5,1,0,0,0,0,0
2315,26,0,1,1,0,1,0,0,0,0,0
2316,23,1,0,1,3,0,0,1,0,0,0
2317,35,1,0,1,14,1,0,0,0,0,0
2318,37,0,1,1,5,1,0,0,0,0,0
2319,48,0,1,1,0,1,0,0,0,0,0
2320,21,0,0,1,0,1,0,0,0,0,0
2321,52,1,1,1,1,1,0,0,0,0,0
2322,22,0,1,1,0,1,0,0,0,0,0
2323,41,0,1,1,1,0,0,1,0,0,0
2324,25,1,1,0,1,0,0,1,0,0,0
2325,54,1,1,1,0,1,0,0,0,0,0
2326,25,0,0,1,13,1,0,0,0,0,0
2327,40,0,1,0,4,0,0,1,0,0,0
2328,22,0,1,1,0,1,0,0,0,0,0
2329,50,0,1,1,10,0,0,1,0,0,0
2330,35,1,1,1,2,0,0,1,0,0,0
2331,28,0,0,1,7,0,0,1,0,0,0
2332,21,0,1,1,0,1,0,0,0,0,0
2333,27,0,1,1,0,0,0,1,0,0,0
2334,22,0,1,1,0,1,0,0,0,0,0
2335,38,0,0,0,20,0,0,0,1,0,0
2336,32,0,1,1,0,0,0,1,0,0,0
2337,59,0,1,1,0,0,0,1,0,0,0
2338,20,1,1,1,0,0,0,0,0,0,1
2339,59,0,1,1,0,0,0,1,0,0,0
2340,44,0,1,0,1,0,0,1,0,0,0
2341,26,1,0,1,9,1,0,0,0,0,0
2342,30,0,1,1,9,1,0,0,0,0,0
2343,25,1,0,1,3,1,0,0,0,0,0
2344,44,1,1,1,0,0,0,0,1,0,0
2345,31,1,1,0,0,1,0,0,0,0,0
2346,32,0,1,0,0,1,0,0,0,0,0
2347,37,0,0,1,22,1,0,0,0,0,0
2348,22,0,1,1,2,0,0,1,0,0,0
2349,38,1,1,1,8,1,0,0,0,0,0
2350,34,0,1,1,2,0,0,1,0,0,0
2351,30,0,1,1,7,1,0,0,0,0,0
2352,38,0,1,0,0,0,0,1,0,0,0
2353,36,0,0,1,10,1,0,0,0,0,0
2354,46,0,1,1,0,0,0,0,0,0,1
2355,35,0,1,1,2,0,0,1,0,0,0
2356,35,0,1,1,0,1,0,0,0,0,0
2357,20,0,1,1,1,0,0,0,0,0,1
2358,30,0,0,0,9,1,0,0,0,0,0
2359,34,0,0,1,16,1,0,0,0,0,0
2360,31,0,1,1,3,0,0,1,0,0,0
2361,32,1,1,1,0,0,0,0,1,0,0
2362,31,0,0,1,4,0,0,1,0,0,0
2363,22,0,0,1,2,0,0,1,0,0,0
2364,31,0,0,1,0,0,0,0,1,0,0
2365,36,1,1,1,5,1,0,0,0,0,0
2366,39,1,1,1,2,1,0,0,0,0,0
2367,51,0,0,1,9,1,0,0,0,0,0
2368,35,0,1,1,7,1,0,0,0,0,0
2369,35,0,1,1,0,0,0,0,1,0,0
2370,23,0,1,1,0,0,0,0,1,0,0
2371,37,1,1,1,0,1,0,0,0,0,0
2372,25,1,1,1,3,1,0,0,0,0,0
2373,27,0,1,0,0,1,0,0,0,0,0
2374,47,1,1,1,2,0,0,1,0,0,0
2375,46,1,1,1,12,1,0,0,0,0,0
2376,27,0,1,1,0,0,0,1,0,0,0
2377,34,0,0,1,0,1,0,0,0,0,0
2378,25,1,1,1,0,0,0,1,0,0,0
2379,26,1,1,1,5,1,0,0,0,0,0
2380,25,0,1,1,1,1,0,0,0,0,0
2381,60,0,0,1,9,1,0,0,0,0,0
2382,49,1,1,1,0,0,0,0,0,0,1
2383,30,0,0,1,12,1,0,0,0,0,0
2384,21,0,1,1,0,1,0,0,0,0,0
2385,25,0,0,1,4,1,0,0,0,0,0
2386,21,0,1,1,0,1,0,0,0,0,0
2387,29,1,0,1,1,0,0,0,1,0,0
2388,29,1,1,1,4,1,0,0,0,0,0
2389,21,1,1,1,0,0,0,0,1,0,0
2390,53,1,1,1,4,0,0,0,0,0,1
2391,51,0,1,1,2,0,0,1,0,0,0
2392,29,1,1,1,1,1,0,0,0,0,0
2393,24,0,1,0,0,0,0,0,0,0,1
2394,24,0,0,1,2,0,0,0,0,0,1
2395,37,0,1,1,5,0,0,0,1,0,0
2396,20,0,0,1,0,0,0,1,0,0,0
2397,53,0,1,1,1,0,0,1,0,0,0
2398,25,0,0,1,5,1,0,0,0,0,0
2399,38,1,1,1,0,0,0,0,1,0,0
2400,22,0,0,1,3,1,0,0,0,0,0
2401,21,0,0,1,1,1,0,0,0,0,0
2402,21,0,1,1,1,0,0,1,0,0,0
2403,27,1,0,1,6,1,0,0,0,0,0
2404,28,1,1,1,14,1,0,0,0,0,0
2405,49,1,1,1,6,1,0,0,0,0,0
2406,52,0,0,1,7,1,0,0,0,0,0
2407,25,1,1,1,1,1,0,0,0,0,0
2408,56,0,1,1,2,0,0,1,0,0,0
2409,34,0,0,1,22,1,0,0,0,0,0
2410,35,0,1,1,7,0,0,0,1,0,0
2411,23,1,1,1,1,1,0,0,0,0,0
2412,22,0,1,1,0,0,0,1,0,0,0
2413,23,0,0,1,0,1,0,0,0,0,0
2414,30,1,0,1,4,1,0,0,0,0,0
2415,42,1,1,1,1,1,0,0,0,0,0
2416,50,1,0,1,24,1,0,0,0,0,0
2417,37,1,1,1,4,0,0,0,0,0,1
2418,37,0,0,1,0,1,0,0,0,0,0
2419,23,0,1,1,1,1,0,0,0,0,0
2420,41,0,1,1,0,0,0,1,0,0,0
2421,50,0,1,1,5,1,0,0,0,0,0
2422,41,0,0,1,19,0,0,0,1,0,0
2423,26,0,1,1,2,1,0,0,0,0,0
2424,40,0,1,1,8,0,0,0,0,0,1
2425,23,0,0,1,2,1,0,0,0,0,0
2426,55,0,1,1,1,0,0,1,0,0,0
2427,24,0,1,1,0,1,0,0,0,0,0
2428,33,1,1,1,5,0,0,1,0,0,0
2429,23,0,1,1,0,0,0,1,0,0,0
2430,37,1,1,1,1,1,0,0,0,0,0
2431,64,0,1,0,0,0,0,0,0,0,1
2432,51,1,1,1,0,0,0,1,0,0,0
2433,40,0,1,1,4,0,0,0,0,0,1
2434,35,1,1,0,3,1,0,0,0,0,0
2435,22,0,1,1,1,0,0,0,1,0,0
2436,29,0,0,1,2,1,0,0,0,0,0
2437,57,1,1,1,0,0,0,1,0,0,0
2438,20,1,1,1,1,1,0,0,0,0,0
2439,23,1,1,0,0,0,0,0,0,0,1
2440,23,0,0,1,3,1,0,0,0,0,0
2441,36,1,1,1,9,0,0,1,0,0,0
2442,55,1,1,1,1,0,0,1,0,0,0
2443,53,1,1,1,18,1,0,0,0,0,0
2444,21,0,0,1,1,1,0,0,0,0,0
2445,27,1,1,1,3,1,0,0,0,0,0
2446,28,0,0,1,6,1,0,0,0,0,0
2447,26,0,1,1,1,0,0,1,0,0,0
2448,25,0,1,1,1,0,0,1,0,0,0
2449,66,0,1,1,0,0,0,1,0,0,0
2450,28,1,1,1,3,1,0,0,0,0,0
2451,24,1,1,1,0,1,0,0,0,0,0
2452,60,1,1,1,18,0,0,1,0,0,0
2453,37,0,1,1,2,1,0,0,0,0,0
2454,73,1,1,1,0,0,0,1,0,0,0
2455,44,0,1,1,0,1,0,0,0,0,0
2456,42,1,1,1,0,0,0,0,1,0,0
2457,40,0,1,1,6,1,0,0,0,0,0
2458,21,0,0,1,0,0,0,0,1,0,0
2459,56,1,1,1,0,0,0,1,0,0,0
2460,42,0,1,1,3,1,0,0,0,0,0
2461,50,0,1,1,1,0,0,1,0,0,0
2462,34,1,1,1,0,0,0,1,0,0,0
2463,47,1,1,1,1,1,0,0,0,0,0
2464,58,0,1,1,3,0,0,1,0,0,0
2465,48,0,1,1,3,0,0,1,0,0,0
2466,20,0,1,0,0,0,0,1,0,0,0
2467,53,0,1,0,10,1,0,0,0,0,0
2468,29,0,0,1,0,1,0,0,0,0,0
2469,38,1,1,1,1,0,0,0,0,0,1
2470,43,1,1,0,0,0,0,1,0,0,0
2471,25,1,1,1,2,0,0,0,1,0,0
2472,53,1,1,1,1,0,0,1,0,0,0
2473,22,1,1,1,0,0,0,1,0,0,0
2474,32,1,1,0,1,0,0,0,1,0,0
2475,26,1,1,1,9,0,0,1,0,0,0
2476,48,0,1,0,0,0,0,0,0,0,1
2477,23,0,0,1,4,1,0,0,0,0,0
2478,71,1,1,1,1,0,0,1,0,0,0
2479,61,1,1,0,0,0,0,1,0,0,0
2480,22,1,1,0,2,0,0,1,0,0,0
2481,54,1,1,0,1,0,0,1,0,0,0
2482,24,0,0,1,6,0,0,1,0,0,0
2483,28,0,1,0,0,0,0,1,0,0,0
2484,25,0,0,0,2,0,0,1,0,0,0
2485,22,0,1,0,1,1,0,0,0,0,0
2486,24,0,1,1,2,1,0,0,0,0,0
2487,35,0,1,1,0,1,0,0,0,0,0
2488,21,0,1,1,0,1,0,0,0,0,0
2489,49,1,1,1,1,0,0,1,0,0,0
2490,26,0,0,1,6,1,0,0,0,0,0
2491,30,0,0,1,7,1,0,0,0,0,0
2492,30,0,1,1,5,1,0,0,0,0,0
2493,64,0,1,1,8,0,0,1,0,0,0
2494,45,0,1,0,7,0,0,1,0,0,0
2495,37,1,1,1,3,1,0,0,0,0,0
2496,34,0,1,0,1,1,0,0,0,0,0
2497,60,0,1,1,4,0,0,0,1,0,0
2498,58,1,1,1,0,0,0,1,0,0,0
2499,27,0,1,1,0,0,0,1,0,0,0
2500,30,1,1,1,0,1,0,0,0,0,0
2501,25,1,1,1,0,1,0,0,0,0,0
2502,60,0,0,1,19,1,0,0,0,0,0
2503,56,0,0,1,24,1,0,0,0,0,0
2504,33,1,1,1,2,1,0,0,0,0,0
2505,25,0,0,1,9,0,0,1,0,0,0
2506,32,0,1,1,6,1,0,0,0,0,0
2507,24,0,1,1,3,1,0,0,0,0,0
2508,23,0,0,1,2,0,0,1,0,0,0
2509,23,0,1,1,3,0,0,0,1,0,0
2510,25,0,1,1,1,1,0,0,0,0,0
2511,20,0,1,0,0,1,0,0,0,0,0
2512,32,0,0,1,9,1,0,0,0,0,0
2513,49,0,1,0,0,1,0,0,0,0,0
2514,22,0,1,1,1,1,0,0,0,0,0
2515,24,0,1,1,0,1,0,0,0,0,0
2516,26,0,1,1,10,0,0,1,0,0,0
2517,29,1,1,1,1,1,0,0,0,0,0
2518,22,0,1,1,0,0,0,1,0,0,0
2519,26,0,1,0,3,1,0,0,0,0,0
2520,21,0,1,1,0,1,0,0,0,0,0
2521,54,1,1,1,2,0,0,1,0,0,0
2522,59,0,1,1,1,1,0,0,0,0,0
2523,22,0,0,1,0,1,0,0,0,0,0
2524,24,0,1,1,1,0,0,0,0,0,1
2525,64,0,1,1,20,1,0,0,0,0,0
2526,45,1,1,1,1,0,0,1,0,0,0
2527,22,0,1,0,0,1,0,0,0,0,0
2528,24,0,1,1,5,1,0,0,0,0,0
2529,30,0,1,0,3,1,0,0,0,0,0
2530,27,0,1,0,0,0,0,1,0,0,0
2531,20,0,1,1,0,0,0,1,0,0,0
2532,29,0,1,1,0,0,0,0,1,0,0
2533,28,0,1,1,5,0,0,1,0,0,0
2534,37,1,1,1,0,0,0,0,0,0,1
2535,25,0,1,1,2,0,0,0,0,0,1
2536,23,0,1,1,3,0,0,1,0,0,0
2537,32,1,1,0,0,1,0,0,0,0,0
2538,44,0,1,0,1,0,0,1,0,0,0
2539,41,0,1,1,8,1,0,0,0,0,0
2540,30,0,1,1,3,0,0,1,0,0,0
2541,27,1,1,1,2,1,0,0,0,0,0
2542,32,0,1,1,0,1,0,0,0,0,0
2543,40,1,0,1,24,1,0,0,0,0,0
2544,34,1,1,1,2,0,0,0,1,0,0
2545,33,1,1,0,3,1,0,0,0,0,0
2546,33,0,1,1,0,0,0,1,0,0,0
2547,37,1,1,1,1,0,0,0,1,0,0
2548,28,1,1,1,9,1,0,0,0,0,0
2549,25,0,1,0,0,1,0,0,0,0,0
2550,30,1,1,0,1,1,0,0,0,0,0
2551,47,1,1,0,0,1,0,0,0,0,0
2552,24,0,1,1,0,0,0,1,0,0,0
2553,31,0,0,1,9,0,0,1,0,0,0
2554,52,0,1,1,0,1,0,0,0,0,0
2555,25,0,0,1,5,1,0,0,0,0,0
2556,46,1,0,0,7,1,0,0,0,0,0
2557,62,1,1,1,3,0,0,1,0,0,0
2558,36,1,1,1,0,0,0,1,0,0,0
2559,24,0,1,1,2,1,0,0,0,0,0
2560,37,1,1,1,3,0,0,0,1,0,0
2561,25,0,0,1,9,0,0,1,0,0,0
2562,21,1,0,1,0,1,0,0,0,0,0
2563,38,1,1,1,0,0,1,0,0,0,0
2564,29,0,1,1,5,1,0,0,0,0,0
2565,52,1,1,1,0,1,0,0,0,0,0
2566,29,0,0,1,5,1,0,0,0,0,0
2567,59,0,1,1,13,1,0,0,0,0,0
2568,39,0,1,1,2,1,0,0,0,0,0
2569,48,1,1,1,1,0,0,0,1,0,0
2570,31,1,1,1,3,0,0,0,0,0,1
2571,20,0,0,1,1,1,0,0,0,0,0
2572,50,1,1,1,0,0,0,1,0,0,0
2573,27,0,0,1,7,1,0,0,0,0,0
2574,27,1,1,1,0,1,0,0,0,0,0
2575,31,0,1,1,4,0,0,1,0,0,0
2576,24,1,1,0,2,1,0,0,0,0,0
2577,24,0,0,1,4,1,0,0,0,0,0
2578,30,1,1,1,0,0,0,1,0,0,0
2579,41,0,1,1,0,0,0,1,0,0,0
2580,38,0,1,1,1,0,0,0,0,0,1
2581,32,0,0,1,2,1,0,0,0,0,0
2582,69,1,1,1,0,0,0,1,0,0,0
2583,25,0,0,1,1,0,0,1,0,0,0
2584,55,1,1,1,0,0,0,1,0,0,0
2585,28,0,0,1,7,1,0,0,0,0,0
2586,27,1,1,1,0,0,0,1,0,0,0
2587,20,0,1,0,1,1,0,0,0,0,0
2588,36,0,1,1,2,1,0,0,0,0,0
2589,39,0,1,0,10,0,0,0,1,0,0
2590,25,0,0,1,10,1,0,0,0,0,0
2591,35,1,1,0,1,0,0,1,0,0,0
2592,32,1,0,1,12,1,0,0,0,0,0
2593,69,1,1,1,0,0,0,0,0,0,1
2594,21,1,1,1,1,0,0,1,0,0,0
2595,41,0,1,1,1,0,0,1,0,0,0
2596,21,0,1,1,0,0,0,0,1,0,0
2597,38,0,0,1,0,1,0,0,0,0,0
2598,21,0,0,1,1,1,0,0,0,0,0
2599,35,1,1,1,2,0,0,1,0,0,0
2600,34,1,1,1,5,1,0,0,0,0,0
2601,52,1,1,1,0,0,0,1,0,0,0
2602,21,0,0,1,0,1,0,0,0,0,0
2603,43,1,1,1,8,1,0,0,0,0,0
2604,32,0,1,0,0,0,0,1,0,0,0
2605,49,0,1,1,5,0,0,1,0,0,0
2606,21,1,1,0,0,1,0,0,0,0,0
2607,28,0,1,1,5,1,0,0,0,0,0
2608,65,0,1,0,1,0,0,1,0,0,0
2609,27,1,1,0,0,0,0,1,0,0,0
2610,48,0,0,1,20,0,0,1,0,0,0
2611,20,1,1,1,0,1,0,0,0,0,0
2612,49,0,1,1,7,0,0,0,0,0,1
2613,42,1,1,1,6,0,0,0,0,0,1
2614,63,0,1,1,6,1,0,0,0,0,0
2615,40,1,1,1,0,0,0,1,0,0,0
2616,34,0,1,1,0,0,0,0,1,0,0
2617,21,0,0,1,1,1,0,0,0,0,0
2618,27,1,1,1,1,0,0,1,0,0,0
2619,29,1,1,1,0,0,0,0,1,0,0
2620,35,1,0,1,0,0,0,1,0,0,0
2621,50,1,1,0,0,1,0,0,0,0,0
2622,47,1,1,1,0,0,0,1,0,0,0
2623,44,1,1,1,2,0,0,1,0,0,0
2624,56,0,1,1,0,0,0,0,1,0,0
2625,23,1,1,1,0,1,0,0,0,0,0
2626,54,0,1,1,10,1,0,0,0,0,0
2627,38,0,0,1,17,0,0,1,0,0,0
2628,25,0,1,1,0,0,0,0,1,0,0
2629,44,0,1,1,2,0,0,1,0,0,0
2630,52,1,1,1,3,1,0,0,0,0,0
2631,52,0,1,0,0,0,0,1,0,0,0
2632,21,1,0,1,0,1,0,0,0,0,0
2633,30,0,1,0,9,0,0,1,0,0,0
2634,56,0,1,1,6,1,0,0,0,0,0
2635,35,0,0,1,12,1,0,0,0,0,0
2636,39,0,1,1,1,0,0,1,0,0,0
2637,29,1,1,1,0,0,0,1,0,0,0
2638,23,0,1,1,2,1,0,0,0,0,0
2639,26,1,1,1,0,0,0,1,0,0,0
2640,64,1,1,0,1,1,0,0,0,0,0
2641,58,0,1,0,0,0,0,0,0,0,1
2642,20,0,1,1,1,0,0,1,0,0,0
2643,21,0,1,1,0,1,0,0,0,0,0
2644,21,0,1,1,0,1,0,0,0,0,0
2645,23,0,1,1,0,1,0,0,0,0,0
2646,46,0,1,1,3,1,0,0,0,0,0
2647,25,0,0,1,21,1,0,0,0,0,0
2648,35,0,1,1,5,0,0,0,1,0,0
2649,30,1,1,0,0,1,0,0,0,0,0
2650,47,0,1,1,1,0,0,1,0,0,0
2651,30,0,1,1,4,0,0,1,0,0,0
2652,47,0,1,1,1,1,0,0,0,0,0
2653,39,0,1,1,1,1,0,0,0,0,0
2654,30,1,1,1,2,0,0,0,1,0,0
2655,24,0,1,1,1,0,0,1,0,0,0
2656,45,0,1,1,3,0,0,1,0,0,0
2657,26,0,0,1,2,0,0,1,0,0,0
2658,39,0,1,1,3,0,0,1,0,0,0
2659,40,0,1,1,1,0,0,1,0,0,0
2660,24,0,0,1,0,1,0,0,0,0,0
2661,23,0,1,1,1,1,0,0,0,0,0
2662,61,1,1,1,0,0,0,1,0,0,0
2663,42,0,1,1,3,0,0,1,0,0,0
2664,38,0,1,1,3,1,0,0,0,0,0
2665,67,0,1,1,0,0,0,1,0,0,0
2666,23,0,1,1,2,0,0,1,0,0,0
2667,31,0,1,1,1,0,0,1,0,0,0
2668,40,0,0,1,15,1,0,0,0,0,0
2669,44,0,1,1,0,1,0,0,0,0,0
2670,37,0,1,1,10,1,0,0,0,0,0
2671,22,1,0,0,3,1,0,0,0,0,0
2672,31,1,1,1,6,0,0,1,0,0,0
2673,28,0,1,1,9,1,0,0,0,0,0
2674,24,1,1,1,5,0,0,0,0,0,1
2675,33,0,1,1,9,0,0,1,0,0,0
2676,30,0,0,0,10,1,0,0,0,0,0
2677,31,0,1,1,5,0,0,0,0,0,1
2678,35,0,1,1,0,1,0,0,0,0,0
2679,57,0,0,1,23,1,0,0,0,0,0
2680,39,0,1,0,8,0,0,1,0,0,0
2681,65,0,1,1,3,0,0,1,0,0,0
2682,22,1,0,0,0,0,0,1,0,0,0
2683,35,0,1,0,2,1,0,0,0,0,0
2684,29,1,1,1,2,1,0,0,0,0,0
2685,62,0,0,1,13,1,0,0,0,0,0
2686,22,1,1,1,0,1,0,0,0,0,0
2687,31,0,1,1,8,0,0,0,1,0,0
2688,56,0,1,0,1,1,0,0,0,0,0
2689,25,0,1,1,2,0,0,1,0,0,0
2690,33,1,1,1,10,0,0,1,0,0,0
2691,25,0,1,1,2,0,0,1,0,0,0
2692,27,0,1,0,3,1,0,0,0,0,0
2693,37,0,0,1,1,1,0,0,0,0,0
2694,41,1,1,1,2,0,0,1,0,0,0
2695,35,0,0,1,5,1,0,0,0,0,0
2696,25,1,1,1,1,0,0,0,1,0,0
2697,55,1,1,1,0,0,0,1,0,0,0
2698,26,0,1,1,2,1,0,0,0,0,0
2699,35,0,1,1,7,1,0,0,0,0,0
2700,50,1,1,1,3,0,0,1,0,0,0
2701,25,0,1,1,3,1,0,0,0,0,0
2702,65,1,1,0,1,0,0,1,0,0,0
2703,31,0,1,0,0,1,0,0,0,0,0
2704,24,1,1,0,0,1,0,0,0,0,0
2705,34,0,0,1,6,1,0,0,0,0,0
2706,24,1,0,1,3,0,0,0,0,0,1
2707,30,0,1,0,4,1,0,0,0,0,0
2708,35,1,1,0,0,0,0,0,1,0,0
2709,30,0,1,1,14,1,0,0,0,0,0
2710,24,1,1,1,1,0,0,1,0,0,0
2711,51,0,1,1,3,0,0,1,0,0,0
2712,28,0,1,0,3,1,0,0,0,0,0
2713,27,0,1,0,4,1,0,0,0,0,0
2714,22,0,1,1,2,0,0,1,0,0,0
2715,29,0,1,1,2,1,0,0,0,0,0
2716,31,0,1,1,0,1,0,0,0,0,0
2717,31,1,1,1,0,0,0,1,0,0,0
2718,32,0,1,0,3,1,0,0,0,0,0
2719,27,0,1,1,1,1,0,0,0,0,0
2720,29,0,1,1,6,0,0,1,0,0,0
2721,59,0,1,1,3,1,0,0,0,0,0
2722,24,1,1,1,1,1,0,0,0,0,0
2723,33,0,0,1,0,1,0,0,0,0,0
2724,35,1,1,0,0,0,0,0,0,0,1
2725,28,0,0,1,9,0,0,1,0,0,0
2726,40,0,1,0,0,0,0,0,0,0,1
2727,45,1,1,1,0,0,0,0,0,0,1
2728,24,1,0,1,9,1,0,0,0,0,0
2729,31,0,0,1,16,1,0,0,0,0,0
2730,25,1,1,1,0,0,0,0,1,0,0
2731,24,0,0,1,0,1,0,0,0,0,0
2732,23,1,0,1,6,0,0,0,1,0,0
2733,23,0,0,1,7,1,0,0,0,0,0
2734,48,1,1,1,0,0,0,0,1,0,0
2735,62,0,1,1,0,0,0,1,0,0,0
2736,25,0,1,0,4,1,0,0,0,0,0
2737,25,0,1,1,1,0,0,0,0,0,1
2738,49,1,1,1,1,1,0,0,0,0,0
2739,50,0,1,1,0,0,0,1,0,0,0
2740,47,0,0,1,3,1,0,0,0,0,0
2741,37,0,0,1,14,1,0,0,0,0,0
2742,26,1,1,1,0,0,0,1,0,0,0
2743,28,0,0,1,21,1,0,0,0,0,0
2744,26,0,1,0,3,1,0,0,0,0,0
2745,48,0,1,1,4,0,0,0,0,0,1
2746,20,0,0,1,1,1,0,0,0,0,0
2747,34,0,0,1,9,1,0,0,0,0,0
2748,26,1,1,1,1,0,0,0,1,0,0
2749,46,0,0,1,9,1,0,0,0,0,0
2750,21,0,0,1,0,1,0,0,0,0,0
2751,27,0,1,0,2,0,0,1,0,0,0
2752,21,1,0,1,3,1,0,0,0,0,0
2753,29,0,1,1,1,0,0,1,0,0,0
2754,46,0,1,1,4,0,0,1,0,0,0
2755,24,0,1,1,0,1,0,0,0,0,0
2756,51,1,1,0,2,0,0,0,1,0,0
2757,57,1,1,1,8,1,0,0,0,0,0
2758,33,0,1,1,4,1,0,0,0,0,0
2759,23,0,0,1,4,1,0,0,0,0,0
2760,29,0,0,1,5,1,0,0,0,0,0
2761,22,1,1,1,0,0,0,1,0,0,0
2762,56,1,1,1,10,0,0,0,1,0,0
2763,33,1,1,0,1,0,0,1,0,0,0
2764,27,0,1,1,0,0,0,0,0,0,1
2765,40,0,0,1,3,1,0,0,0,0,0
2766,48,1,1,1,0,0,0,0,0,0,1
2767,32,0,1,1,10,1,0,0,0,0,0
2768,24,1,1,1,1,1,0,0,0,0,0
2769,32,0,1,1,1,1,0,0,0,0,0
2770,19,0,1,1,2,1,0,0,0,0,0
2771,23,0,0,1,6,1,0,0,0,0,0
2772,39,0,1,1,17,0,0,1,0,0,0
2773,25,0,1,1,1,1,0,0,0,0,0
2774,42,0,0,1,6,1,0,0,0,0,0
2775,29,1,1,1,1,0,0,1,0,0,0
2776,38,1,1,1,2,0,0,1,0,0,0
2777,32,0,1,1,10,0,0,1,0,0,0
2778,23,1,1,1,4,0,0,1,0,0,0
2779,58,0,1,1,10,1,0,0,0,0,0
2780,42,0,1,1,9,1,0,0,0,0,0
2781,52,0,1,1,3,0,0,0,1,0,0
2782,26,0,1,1,1,0,0,1,0,0,0
2783,27,0,1,1,1,0,0,1,0,0,0
2784,33,0,1,1,1,0,0,1,0,0,0
2785,33,0,0,1,2,1,0,0,0,0,0
2786,23,1,1,1,0,1,0,0,0,0,0
2787,25,0,0,1,4,1,0,0,0,0,0
2788,32,0,1,1,0,1,0,0,0,0,0
2789,34,0,0,1,14,0,0,0,1,0,0
2790,29,1,1,0,0,0,0,1,0,0,0
2791,38,0,0,1,19,1,0,0,0,0,0
2792,29,1,1,1,0,0,0,1,0,0,0
2793,27,0,0,1,6,1,0,0,0,0,0
2794,25,1,1,1,0,0,0,1,0,0,0
2795,31,0,1,0,2,0,0,1,0,0,0
2796,30,0,0,1,8,1,0,0,0,0,0
2797,41,0,1,1,0,1,0,0,0,0,0
2798,59,0,1,1,8,1,0,0,0,0,0
2799,21,1,1,1,1,0,0,1,0,0,0
2800,27,0,1,1,6,1,0,0,0,0,0
2801,30,0,1,1,0,1,0,0,0,0,0
2802,43,0,1,1,4,0,0,1,0,0,0
2803,24,0,0,0,2,0,0,1,0,0,0
2804,45,1,1,1,13,1,0,0,0,0,0
2805,23,0,0,1,0,0,0,1,0,0,0
2806,40,0,0,0,5,0,0,1,0,0,0
2807,23,0,1,0,0,1,0,0,0,0,0
2808,39,0,1,1,3,1,0,0,0,0,0
2809,26,0,1,0,5,1,0,0,0,0,0
2810,26,1,1,0,0,0,0,1,0,0,0
2811,21,1,1,1,0,1,0,0,0,0,0
2812,30,0,1,1,3,0,0,1,0,0,0
2813,44,0,1,1,0,0,0,1,0,0,0
2814,21,0,1,1,1,1,0,0,0,0,0
2815,23,1,1,1,0,1,0,0,0,0,0
2816,49,0,1,0,1,1,0,0,0,0,0
2817,23,0,0,1,3,1,0,0,0,0,0
2818,24,0,1,1,1,1,0,0,0,0,0
2819,21,0,1,0,1,1,0,0,0,0,0
2820,37,0,1,0,7,0,0,1,0,0,0
2821,28,0,1,1,2,0,0,1,0,0,0
2822,23,0,1,1,7,0,0,0,0,0,1
2823,24,0,1,0,2,1,0,0,0,0,0
2824,31,0,1,1,0,0,0,1,0,0,0
2825,24,1,0,1,2,1,0,0,0,0,0
2826,25,0,1,1,1,1,0,0,0,0,0
